,Date,Open,High,Low,Close,Adj Close,Volume,rt,rts,sigma**2
1354,2005/5/24,1193.859985,1195.290039,1189.869995,1194.069946,1194.069946,1681000000.0,0.000175852,3.09239e-08,0.20877083710741243
1355,2005/5/25,1194.069946,1194.069946,1185.959961,1190.01001,1190.01001,1742180000.0,-0.003405876,1.1599999999999999e-05,0.2087824370987398
1356,2005/5/26,1190.01001,1198.949951,1190.01001,1197.619995,1197.619995,1654110000.0,0.006374531,4.06346e-05,0.20882307174420978
1357,2005/5/27,1197.619995,1199.560059,1195.280029,1198.780029,1198.780029,1381430000.0,0.0009681469999999999,9.37309e-07,0.2088240090528234
1358,2005/5/31,1198.780029,1198.780029,1191.5,1191.5,1191.5,1840680000.0,-0.00609138,3.71049e-05,0.2088611139631278
1359,2005/6/1,1191.5,1205.640015,1191.030029,1202.219971,1202.219971,1810100000.0,0.008956806,8.02244e-05,0.2089413383368494
1360,2005/6/2,1202.27002,1204.670044,1198.420044,1204.290039,1204.290039,1813790000.0,0.0017203910000000002,2.95974e-06,0.2089442980820423
1361,2005/6/3,1204.290039,1205.089966,1194.550049,1196.02002,1196.02002,1627520000.0,-0.00689082,4.74834e-05,0.2089917814823147
1362,2005/6/6,1196.02002,1198.780029,1192.75,1197.51001,1197.51001,1547120000.0,0.001245015,1.55006e-06,0.20899333154466493
1363,2005/6/7,1197.51001,1208.849976,1197.26001,1197.26001,1197.26001,1851370000.0,-0.00020878799999999998,4.35926e-08,0.20899337513709387
1364,2005/6/8,1197.26001,1201.969971,1193.329956,1194.670044,1194.670044,1715490000.0,-0.002165588,4.68977e-06,0.2089980649084796
1365,2005/6/9,1194.670044,1201.859985,1191.089966,1200.930054,1200.930054,1824120000.0,0.005226268,2.73139e-05,0.20902537878568744
1366,2005/6/10,1200.930054,1202.790039,1192.640015,1198.109985,1198.109985,1664180000.0,-0.002350999,5.5272e-06,0.20903090598198545
1367,2005/6/13,1198.109985,1206.030029,1194.51001,1200.819946,1200.819946,1661350000.0,0.002259309,5.10448e-06,0.20903601045914294
1368,2005/6/14,1200.819946,1207.530029,1200.180054,1203.910034,1203.910034,1698150000.0,0.00257001,6.60495e-06,0.20904261541054303
1369,2005/6/15,1203.910034,1208.079956,1198.660034,1206.579956,1206.579956,1840440000.0,0.002215253,4.9073500000000005e-06,0.20904752275639704
1370,2005/6/16,1206.550049,1212.099976,1205.469971,1210.959961,1210.959961,1776040000.0,0.0036235259999999997,1.31299e-05,0.20906065269706972
1371,2005/6/17,1210.930054,1219.550049,1210.930054,1216.959961,1216.959961,2407370000.0,0.0049425120000000005,2.44284e-05,0.20908508112193985
1372,2005/6/20,1216.959961,1219.099976,1210.650024,1216.099976,1216.099976,1714530000.0,-0.000706916,4.997310000000001e-07,0.2090855808521709
1373,2005/6/21,1216.099976,1217.130005,1211.859985,1213.609985,1213.609985,1720700000.0,-0.002049621,4.20094e-06,0.20908978179841456
1374,2005/6/22,1213.609985,1219.589966,1211.689941,1213.880005,1213.880005,1823250000.0,0.000222468,4.9492199999999995e-08,0.20908983129042558
1375,2005/6/23,1213.880005,1216.449951,1200.719971,1200.72998,1200.72998,2029920000.0,-0.010892157,0.000118639,0.2092084703745382
1376,2005/6/24,1200.72998,1200.900024,1191.449951,1191.569946,1191.569946,2418800000.0,-0.007657969000000001,5.86445e-05,0.20926711486374316
1377,2005/6/27,1191.569946,1194.329956,1188.300049,1190.689941,1190.689941,1738620000.0,-0.0007387989999999999,5.458229999999999e-07,0.20926766068770555
1378,2005/6/28,1190.689941,1202.540039,1190.689941,1201.569946,1201.569946,1772410000.0,0.009096069,8.27385e-05,0.2093503991589583
1379,2005/6/29,1201.569946,1204.069946,1198.699951,1199.849976,1199.849976,1769280000.0,-0.001432461,2.05194e-06,0.20935245110347483
1380,2005/6/30,1199.849976,1203.27002,1190.51001,1191.329956,1191.329956,2109490000.0,-0.007126235999999999,5.07832e-05,0.20940323434300254
1381,2005/7/1,1191.329956,1197.890015,1191.329956,1194.439941,1194.439941,1593820000.0,0.002607114,6.79704e-06,0.20941003138641154
1382,2005/7/5,1194.439941,1206.339966,1192.48999,1204.98999,1204.98999,1805820000.0,0.008793853,7.73318e-05,0.20948736323699715
1383,2005/7/6,1204.98999,1206.109985,1194.780029,1194.939941,1194.939941,1883470000.0,-0.008375334,7.01462e-05,0.2095575094566087
1384,2005/7/7,1194.939941,1198.459961,1183.550049,1197.869995,1197.869995,1952440000.0,0.00244905,5.99785e-06,0.2095635073025112
1385,2005/7/8,1197.869995,1212.72998,1197.199951,1211.859985,1211.859985,1900810000.0,0.011611382,0.000134824,0.20969833149446113
1386,2005/7/11,1211.859985,1220.030029,1211.859985,1219.439941,1219.439941,1846300000.0,0.006235332,3.88794e-05,0.20973721085961136
1387,2005/7/12,1219.439941,1225.540039,1216.599976,1222.209961,1222.209961,1932010000.0,0.002268975,5.14825e-06,0.209742359107162
1388,2005/7/13,1222.209961,1224.459961,1219.640015,1223.290039,1223.290039,1812500000.0,0.0008833189999999999,7.80252e-07,0.20974313935961775
1389,2005/7/14,1223.290039,1233.160034,1223.290039,1226.5,1226.5,2048710000.0,0.002620602,6.867560000000001e-06,0.20975000691446016
1390,2005/7/15,1226.5,1229.530029,1223.5,1227.920044,1227.920044,1716400000.0,0.001157132,1.3389500000000001e-06,0.20975134586892558
1391,2005/7/18,1227.920044,1227.920044,1221.130005,1221.130005,1221.130005,1582100000.0,-0.005545053,3.0747600000000004e-05,0.20978209348169838
1392,2005/7/19,1221.130005,1230.339966,1221.130005,1229.349976,1229.349976,2041280000.0,0.006708891,4.50092e-05,0.20982710270014826
1393,2005/7/20,1229.349976,1236.560059,1222.910034,1235.199951,1235.199951,2063340000.0,0.004747306,2.25369e-05,0.2098496396144059
1394,2005/7/21,1235.199951,1235.829956,1224.699951,1227.040039,1227.040039,2129840000.0,-0.006628064,4.39312e-05,0.209893570846794
1395,2005/7/22,1227.040039,1234.189941,1226.150024,1233.680054,1233.680054,1766990000.0,0.00539682,2.91257e-05,0.2099226965129064
1396,2005/7/25,1233.680054,1238.359985,1228.150024,1229.030029,1229.030029,1717580000.0,-0.003776352,1.4260799999999999e-05,0.2099369573473343
1397,2005/7/26,1229.030029,1234.420044,1229.030029,1231.160034,1231.160034,1934180000.0,0.001731578,2.99836e-06,0.2099399557097044
1398,2005/7/27,1231.160034,1237.640015,1230.150024,1236.790039,1236.790039,1945800000.0,0.004562503,2.08164e-05,0.2099607721433294
1399,2005/7/28,1236.790039,1245.150024,1235.810059,1243.719971,1243.719971,2001680000.0,0.00558752,3.12204e-05,0.2099919925230798
1400,2005/7/29,1243.719971,1245.040039,1234.180054,1234.180054,1234.180054,1789600000.0,-0.00770004,5.9290600000000005e-05,0.2100512831390814
1401,2005/8/1,1234.180054,1239.099976,1233.800049,1235.349976,1235.349976,1716870000.0,0.0009474860000000001,8.977290000000001e-07,0.2100521808688016
1402,2005/8/2,1235.349976,1244.689941,1235.349976,1244.119995,1244.119995,2043120000.0,0.0070741369999999994,5.00434e-05,0.21010222428309636
1403,2005/8/3,1244.119995,1245.859985,1240.569946,1245.040039,1245.040039,1999980000.0,0.0007392410000000001,5.46477e-07,0.21010277076035244
1404,2005/8/4,1245.040039,1245.040039,1235.150024,1235.859985,1235.859985,1981220000.0,-0.007400617,5.47691e-05,0.21015753989233313
1405,2005/8/5,1235.859985,1235.859985,1225.619995,1226.420044,1226.420044,1930280000.0,-0.00766768,5.87933e-05,0.21021633320891553
1406,2005/8/8,1226.420044,1232.280029,1222.670044,1223.130005,1223.130005,1804140000.0,-0.002686241,7.215889999999999e-06,0.21022354909962562
1407,2005/8/9,1223.130005,1234.109985,1223.130005,1231.380005,1231.380005,1897520000.0,0.006722345,4.51899e-05,0.21026873902192464
1408,2005/8/10,1231.380005,1242.689941,1226.579956,1229.130005,1229.130005,2172320000.0,-0.00182889,3.3448400000000004e-06,0.21027208386055674
1409,2005/8/11,1229.130005,1237.810059,1228.329956,1237.810059,1237.810059,1941560000.0,0.007037130999999999,4.9521199999999996e-05,0.2103216050732679
1410,2005/8/12,1237.810059,1237.810059,1225.869995,1230.390015,1230.390015,1709300000.0,-0.006012531999999999,3.61505e-05,0.2103577556143189
1411,2005/8/15,1230.400024,1236.23999,1226.199951,1233.869995,1233.869995,1562880000.0,0.002824363,7.97703e-06,0.21036573264067468
1412,2005/8/16,1233.869995,1233.869995,1219.050049,1219.339966,1219.339966,1820410000.0,-0.011845867,0.000140325,0.21050605720565638
1413,2005/8/17,1219.339966,1225.630005,1218.069946,1220.23999,1220.23999,1859150000.0,0.000737852,5.44425e-07,0.21050660163123028
1414,2005/8/18,1220.23999,1222.640015,1215.930054,1219.02002,1219.02002,1808170000.0,-0.001000279,1.00056e-06,0.2105076021893081
1415,2005/8/19,1219.02002,1225.079956,1219.02002,1219.709961,1219.709961,1558790000.0,0.00056582,3.20152e-07,0.2105079223415805
1416,2005/8/22,1219.709961,1228.959961,1216.469971,1221.72998,1221.72998,1621330000.0,0.001654777,2.7382900000000003e-06,0.21051066062850024
1417,2005/8/23,1221.72998,1223.040039,1214.439941,1217.589966,1217.589966,1678620000.0,-0.003394403,1.1522e-05,0.21052218260022665
1418,2005/8/24,1217.569946,1224.150024,1209.369995,1209.589966,1209.589966,1930800000.0,-0.006592036,4.3454899999999996e-05,0.21056563753885194
1419,2005/8/25,1209.589966,1213.72998,1209.569946,1212.369995,1212.369995,1571110000.0,0.002295686,5.27018e-06,0.21057090771306253
1420,2005/8/26,1212.400024,1212.400024,1204.22998,1205.099976,1205.099976,1541090000.0,-0.006014586,3.61752e-05,0.2106070829578139
1421,2005/8/29,1205.099976,1214.280029,1201.530029,1212.280029,1212.280029,1599450000.0,0.005940376999999999,3.52881e-05,0.21064237103671604
1422,2005/8/30,1212.280029,1212.280029,1201.069946,1208.410034,1208.410034,1916470000.0,-0.0031974340000000003,1.02236e-05,0.21065259462090039
1423,2005/8/31,1208.410034,1220.359985,1204.400024,1220.329956,1220.329956,2365510000.0,0.009815804000000001,9.635e-05,0.2107489446290668
1424,2005/9/1,1220.329956,1227.290039,1216.180054,1221.589966,1221.589966,2229860000.0,0.001031983,1.06499e-06,0.21075000961797907
1425,2005/9/2,1221.589966,1224.449951,1217.75,1218.02002,1218.02002,1640160000.0,-0.002926655,8.56531e-06,0.2107585749274681
1426,2005/9/6,1218.02002,1233.609985,1218.02002,1233.390015,1233.390015,1932090000.0,0.012539881999999999,0.00015724899999999998,0.21091582356804203
1427,2005/9/7,1233.390015,1237.060059,1230.930054,1236.359985,1236.359985,2067700000.0,0.002405079,5.784400000000001e-06,0.21092160797303827
1428,2005/9/8,1236.359985,1236.359985,1229.51001,1231.670044,1231.670044,1955380000.0,-0.0038005590000000002,1.4444200000000001e-05,0.21093605222175074
1429,2005/9/9,1231.670044,1243.130005,1231.670044,1241.47998,1241.47998,1992560000.0,0.007933192,6.29355e-05,0.2109989877570596
1430,2005/9/12,1241.47998,1242.599976,1239.150024,1240.560059,1240.560059,1938050000.0,-0.000741262,5.49469e-07,0.21099953722641226
1431,2005/9/13,1240.569946,1240.569946,1231.199951,1231.199951,1231.199951,2082360000.0,-0.007573674,5.73605e-05,0.21105689776427053
1432,2005/9/14,1231.199951,1234.73999,1226.160034,1227.160034,1227.160034,1986750000.0,-0.0032866790000000002,1.08023e-05,0.21106770002311956
1433,2005/9/15,1227.160034,1231.880005,1224.849976,1227.72998,1227.72998,2079340000.0,0.000464335,2.15607e-07,0.2110679156301118
1434,2005/9/16,1228.420044,1237.949951,1228.420044,1237.910034,1237.910034,3152470000.0,0.008257582,6.81877e-05,0.2111361032905985
1435,2005/9/19,1237.910034,1237.910034,1227.650024,1231.02002,1231.02002,2076540000.0,-0.005581391,3.11519e-05,0.2111672552160934
1436,2005/9/20,1231.02002,1236.48999,1220.069946,1221.339966,1221.339966,2319250000.0,-0.007894521,6.23235e-05,0.21122957867791284
1437,2005/9/21,1221.339966,1221.52002,1209.890015,1210.199951,1210.199951,2548150000.0,-0.009162994,8.39605e-05,0.21131353913695688
1438,2005/9/22,1210.199951,1216.640015,1205.349976,1214.619995,1214.619995,2424720000.0,0.003645672,1.3290899999999998e-05,0.21132683006128847
1439,2005/9/23,1214.619995,1218.829956,1209.800049,1215.290039,1215.290039,1973020000.0,0.000551497,3.04149e-07,0.21132713421022947
1440,2005/9/26,1215.290039,1222.560059,1211.839966,1215.630005,1215.630005,2022220000.0,0.000279702,7.823289999999999e-08,0.21132721244343827
1441,2005/9/27,1215.630005,1220.170044,1211.109985,1215.660034,1215.660034,1976270000.0,2.4702100000000002e-05,6.10194e-10,0.21132721305363203
1442,2005/9/28,1215.660034,1220.97998,1212.719971,1216.890015,1216.890015,2106980000.0,0.001011269,1.0226600000000001e-06,0.2113282357186224
1443,2005/9/29,1216.890015,1228.699951,1211.540039,1227.680054,1227.680054,2176120000.0,0.008827817,7.79304e-05,0.21140616607160786
1444,2005/9/30,1227.680054,1229.569946,1225.219971,1228.810059,1228.810059,2097520000.0,0.0009200160000000001,8.46429e-07,0.21140701250104812
1445,2005/10/3,1228.810059,1233.339966,1225.150024,1226.699951,1226.699951,2097490000.0,-0.001718672,2.95383e-06,0.21140996633449172
1446,2005/10/4,1226.699951,1229.880005,1214.02002,1214.469971,1214.469971,2341420000.0,-0.010019853,0.00010039700000000001,0.21151036378863333
1447,2005/10/5,1214.469971,1214.469971,1196.25,1196.390015,1196.390015,2546780000.0,-0.014999041999999999,0.000224971,0.21173533504955108
1448,2005/10/6,1196.390015,1202.140015,1181.920044,1191.48999,1191.48999,2792030000.0,-0.004104086,1.68435e-05,0.2117521785714465
1449,2005/10/7,1191.48999,1199.709961,1191.459961,1195.900024,1195.900024,2126080000.0,0.0036944440000000003,1.36489e-05,0.21176582748791561
1450,2005/10/10,1195.900024,1196.52002,1186.119995,1187.329956,1187.329956,2195990000.0,-0.007192008000000001,5.1725e-05,0.2118175524669877
1451,2005/10/11,1187.329956,1193.099976,1183.160034,1184.869995,1184.869995,2299040000.0,-0.002073992,4.30144e-06,0.21182185390980376
1452,2005/10/12,1184.869995,1190.02002,1173.650024,1177.680054,1177.680054,2491280000.0,-0.006086612,3.70469e-05,0.2118589007554423
1453,2005/10/13,1177.680054,1179.560059,1168.199951,1176.839966,1176.839966,2351150000.0,-0.000713596,5.09219e-07,0.21185940997469352
1454,2005/10/14,1176.839966,1187.130005,1175.439941,1186.569946,1186.569946,2188940000.0,0.008233895,6.7797e-05,0.21192720700156453
1455,2005/10/17,1186.569946,1191.209961,1184.47998,1190.099976,1190.099976,2054570000.0,0.00297057,8.82429e-06,0.21193603128768942
1456,2005/10/18,1190.099976,1190.099976,1178.130005,1178.140015,1178.140015,2197010000.0,-0.010100381,0.000102018,0.21203804898403458
1457,2005/10/19,1178.140015,1195.76001,1170.550049,1195.76001,1195.76001,2703590000.0,0.014845038,0.000220375,0.212258424137256
1458,2005/10/20,1195.76001,1197.300049,1173.300049,1177.800049,1177.800049,2617250000.0,-0.015133642,0.000229027,0.21248745125744017
1459,2005/10/21,1177.800049,1186.459961,1174.920044,1179.589966,1179.589966,2470920000.0,0.0015185589999999998,2.30602e-06,0.21248975727887665
1460,2005/10/24,1179.589966,1199.390015,1179.589966,1199.380005,1199.380005,2197790000.0,0.016637869,0.00027681900000000003,0.2127665759637378
1461,2005/10/25,1199.380005,1201.300049,1189.290039,1196.540039,1196.540039,2312470000.0,-0.00237067,5.620069999999999e-06,0.2127721960399867
1462,2005/10/26,1196.540039,1204.01001,1191.380005,1191.380005,1191.380005,2467750000.0,-0.004321788,1.86779e-05,0.21279087389150364
1463,2005/10/27,1191.380005,1192.650024,1178.890015,1178.900024,1178.900024,2395370000.0,-0.010530483,0.000110891,0.21290176496371693
1464,2005/10/28,1178.900024,1198.410034,1178.900024,1198.410034,1198.410034,2379400000.0,0.016413886000000003,0.00026941599999999997,0.21317118061733792
1465,2005/10/31,1198.410034,1211.430054,1198.410034,1207.01001,1207.01001,2567470000.0,0.007150529,5.11301e-05,0.21322231068231776
1466,2005/11/1,1207.01001,1207.339966,1201.660034,1202.76001,1202.76001,2457850000.0,-0.0035273109999999996,1.24419e-05,0.21323475260520847
1467,2005/11/2,1202.76001,1215.170044,1201.069946,1214.76001,1214.76001,2648090000.0,0.00992761,9.85575e-05,0.21333331004552056
1468,2005/11/3,1214.76001,1224.699951,1214.76001,1219.939941,1219.939941,2716630000.0,0.004255094,1.81058e-05,0.2133514158704694
1469,2005/11/4,1219.939941,1222.52002,1214.449951,1220.140015,1220.140015,2050510000.0,0.00016399,2.68926e-08,0.2133514427631895
1470,2005/11/7,1220.140015,1224.180054,1217.290039,1222.810059,1222.810059,1987580000.0,0.002185919,4.7782400000000005e-06,0.21335622100506407
1471,2005/11/8,1222.810059,1222.810059,1216.079956,1218.589966,1218.589966,1965050000.0,-0.003457112,1.1951600000000001e-05,0.21336817262844462
1472,2005/11/9,1218.589966,1226.589966,1216.530029,1220.650024,1220.650024,2214460000.0,0.001689099,2.85305e-06,0.21337102568387642
1473,2005/11/10,1220.650024,1232.410034,1215.050049,1230.959961,1230.959961,2378460000.0,0.008410798,7.07415e-05,0.21344176720687322
1474,2005/11/11,1230.959961,1235.699951,1230.719971,1234.719971,1234.719971,1773140000.0,0.003049879,9.30176e-06,0.21345106896878785
1475,2005/11/14,1234.719971,1237.199951,1231.780029,1233.76001,1233.76001,1899780000.0,-0.000777775,6.04934e-07,0.21345167390273848
1476,2005/11/15,1233.76001,1237.939941,1226.410034,1229.01001,1229.01001,2359370000.0,-0.00385745,1.48799e-05,0.21346655382324098
1477,2005/11/16,1229.01001,1232.23999,1227.180054,1231.209961,1231.209961,2121580000.0,0.0017884189999999999,3.19844e-06,0.21346975226576054
1478,2005/11/17,1231.209961,1242.959961,1231.209961,1242.800049,1242.800049,2298040000.0,0.009369544,8.778840000000001e-05,0.21355754062052848
1479,2005/11/18,1242.800049,1249.579956,1240.709961,1248.27002,1248.27002,2453290000.0,0.004391671,1.92868e-05,0.2135768273947007
1480,2005/11/21,1248.27002,1255.890015,1246.900024,1254.849976,1254.849976,2117350000.0,0.005257416,2.76404e-05,0.21360446781769776
1481,2005/11/22,1254.849976,1261.900024,1251.400024,1261.22998,1261.22998,2291420000.0,0.005071395,2.5719000000000002e-05,0.21363018686494378
1482,2005/11/23,1261.22998,1270.640015,1259.51001,1265.609985,1265.609985,1985400000.0,0.0034667879999999997,1.2018599999999999e-05,0.21364220548398072
1483,2005/11/25,1265.609985,1268.780029,1265.540039,1268.25,1268.25,724940000.0,0.00208379,4.34218e-06,0.2136465476647448
1484,2005/11/28,1268.25,1268.439941,1257.170044,1257.459961,1257.459961,2016900000.0,-0.008544215,7.30036e-05,0.21371955127471104
1485,2005/11/29,1257.459961,1266.180054,1257.459961,1257.47998,1257.47998,2268340000.0,1.59201e-05,2.5344799999999997e-10,0.21371955152816063
1486,2005/11/30,1257.47998,1260.930054,1249.390015,1249.47998,1249.47998,2374690000.0,-0.006382254,4.0733200000000005e-05,0.21376028469428116
1487,2005/12/1,1249.47998,1266.170044,1249.47998,1264.670044,1264.670044,2614830000.0,0.012083805,0.00014601799999999998,0.21390630303755917
1488,2005/12/2,1264.670044,1266.849976,1261.420044,1265.079956,1265.079956,2125580000.0,0.00032407299999999997,1.05023e-07,0.2139064080608685
1489,2005/12/5,1265.079956,1265.079956,1258.119995,1262.089966,1262.089966,2325840000.0,-0.002366276,5.59926e-06,0.21391200732297666
1490,2005/12/6,1262.089966,1272.890015,1262.089966,1263.699951,1263.699951,2110740000.0,0.001274837,1.6252100000000002e-06,0.21391363253235324
1491,2005/12/7,1263.699951,1264.849976,1253.02002,1257.369995,1257.369995,2093830000.0,-0.005021653,2.5217e-05,0.21393884953120565
1492,2005/12/8,1257.369995,1263.359985,1250.910034,1255.839966,1255.839966,2178300000.0,-0.00121759,1.4825200000000001e-06,0.21394033205661375
1493,2005/12/9,1255.839966,1263.079956,1254.23999,1259.369995,1259.369995,1896290000.0,0.002806948,7.87895e-06,0.21394821101368847
1494,2005/12/12,1259.369995,1263.859985,1255.52002,1260.430054,1260.430054,1876550000.0,0.000841383,7.079259999999999e-07,0.21394891893904117
1495,2005/12/13,1260.430054,1272.109985,1258.560059,1267.430054,1267.430054,2390020000.0,0.005538295,3.06727e-05,0.2139795916505482
1496,2005/12/14,1267.430054,1275.800049,1267.069946,1272.73999,1272.73999,2145520000.0,0.004180778,1.74789e-05,0.21399707055523348
1497,2005/12/15,1272.73999,1275.170044,1267.73999,1270.939941,1270.939941,2180590000.0,-0.001415311,2.0031099999999998e-06,0.2139990736604602
1498,2005/12/16,1270.939941,1275.23999,1267.319946,1267.319946,1267.319946,2584190000.0,-0.002852346,8.135880000000001e-06,0.2140072095381639
1499,2005/12/19,1267.319946,1270.51001,1259.280029,1259.920044,1259.920044,2208810000.0,-0.00585613,3.42943e-05,0.2140415037967408
1500,2005/12/20,1259.920044,1263.859985,1257.209961,1259.619995,1259.619995,1996690000.0,-0.000238178,5.67286e-08,0.2140415605255005
1501,2005/12/21,1259.619995,1269.369995,1259.619995,1262.790039,1262.790039,2065170000.0,0.002513505,6.3177099999999995e-06,0.2140478782328855
1502,2005/12/22,1262.790039,1268.189941,1262.5,1268.119995,1268.119995,1888500000.0,0.004211895,1.77401e-05,0.21406561829237652
1503,2005/12/23,1268.119995,1269.76001,1265.920044,1268.660034,1268.660034,1285810000.0,0.00042576699999999996,1.8127800000000002e-07,0.2140657995699148
1504,2005/12/27,1268.660034,1271.829956,1256.540039,1256.540039,1256.540039,1540470000.0,-0.009599309,9.21467e-05,0.2141579463031923
1505,2005/12/28,1256.540039,1261.099976,1256.540039,1258.170044,1258.170044,1422360000.0,0.0012963760000000001,1.6805900000000002e-06,0.21415962689392568
1506,2005/12/29,1258.170044,1260.609985,1254.180054,1254.420044,1254.420044,1382540000.0,-0.00298497,8.910039999999999e-06,0.21416853693982657
1507,2005/12/30,1254.420044,1254.420044,1246.589966,1248.290039,1248.290039,1443500000.0,-0.004898703,2.39973e-05,0.21419253423090878
1508,2006/1/3,1248.290039,1270.219971,1245.73999,1268.800049,1268.800049,2554570000.0,0.016296965,0.00026559099999999997,0.21445812529912
1509,2006/1/4,1268.800049,1275.369995,1267.73999,1273.459961,1273.459961,2515330000.0,0.0036659640000000003,1.34393e-05,0.2144715645911693
1510,2006/1/5,1273.459961,1276.910034,1270.300049,1273.47998,1273.47998,2433340000.0,1.572e-05,2.4712e-10,0.21447156483828772
1511,2006/1/6,1273.47998,1286.089966,1273.47998,1285.449951,1285.449951,2446560000.0,0.009355519,8.75257e-05,0.21455909057404707
1512,2006/1/9,1285.449951,1290.780029,1284.819946,1290.150024,1290.150024,2301490000.0,0.0036496959999999996,1.33203e-05,0.21457241085493947
1513,2006/1/10,1290.150024,1290.150024,1283.76001,1289.689941,1289.689941,2373080000.0,-0.000356676,1.27217e-07,0.21457253807270846
1514,2006/1/11,1289.719971,1294.900024,1288.119995,1294.180054,1294.180054,2406130000.0,0.003475498,1.2079100000000001e-05,0.21458461715905647
1515,2006/1/12,1294.180054,1294.180054,1285.040039,1286.060059,1286.060059,2318350000.0,-0.006294005,3.96145e-05,0.2146242316579965
1516,2006/1/13,1286.060059,1288.959961,1282.780029,1287.609985,1287.609985,2206510000.0,0.001204448,1.4507e-06,0.21462568235298118
1517,2006/1/17,1287.609985,1287.609985,1278.609985,1282.930054,1282.930054,2179970000.0,-0.0036412090000000003,1.32584e-05,0.21463894075596288
1518,2006/1/18,1282.930054,1282.930054,1272.079956,1277.930054,1277.930054,2233200000.0,-0.0039049429999999997,1.5248599999999998e-05,0.21465418933579614
1519,2006/1/19,1277.930054,1287.790039,1277.930054,1285.040039,1285.040039,2444020000.0,0.005548253,3.07831e-05,0.21468497244714815
1520,2006/1/20,1285.040039,1285.040039,1260.920044,1261.48999,1261.48999,2845810000.0,-0.018496323000000002,0.000342114,0.21502708641166848
1521,2006/1/23,1261.48999,1268.189941,1261.48999,1263.819946,1263.819946,2256070000.0,0.001845284,3.4050699999999994e-06,0.21503049148470915
1522,2006/1/24,1263.819946,1271.469971,1263.819946,1266.859985,1266.859985,2608720000.0,0.002402548,5.772240000000001e-06,0.21503626372160145
1523,2006/1/25,1266.859985,1271.869995,1259.420044,1264.680054,1264.680054,2617060000.0,-0.001722218,2.96603e-06,0.21503922975644096
1524,2006/1/26,1264.680054,1276.439941,1264.680054,1273.829956,1273.829956,2856780000.0,0.007208907,5.19683e-05,0.21509119809657562
1525,2006/1/27,1273.829956,1286.380005,1273.829956,1283.719971,1283.719971,2623620000.0,0.007734015,5.9815e-05,0.21515101308459583
1526,2006/1/30,1283.719971,1287.939941,1283.51001,1285.189941,1285.189941,2282730000.0,0.001144431,1.30972e-06,0.2151523228069096
1527,2006/1/31,1285.199951,1285.199951,1276.849976,1280.079956,1280.079956,2708310000.0,-0.00398398,1.58721e-05,0.21516819490355
1528,2006/2/1,1280.079956,1283.329956,1277.569946,1282.459961,1282.459961,2589410000.0,0.0018575360000000001,3.4504400000000003e-06,0.2151716453435413
1529,2006/2/2,1282.459961,1282.459961,1267.719971,1270.839966,1270.839966,2565300000.0,-0.009102006,8.28465e-05,0.21525449185676535
1530,2006/2/3,1270.839966,1270.869995,1261.02002,1264.030029,1264.030029,2282210000.0,-0.00537302,2.8869299999999998e-05,0.21528336120068575
1531,2006/2/6,1264.030029,1267.040039,1261.619995,1265.02002,1265.02002,2132360000.0,0.000782896,6.129249999999999e-07,0.21528397412683256
1532,2006/2/7,1265.02002,1265.780029,1253.609985,1254.780029,1254.780029,2366370000.0,-0.008127667,6.6059e-05,0.21535003309769546
1533,2006/2/8,1254.780029,1266.469971,1254.780029,1265.650024,1265.650024,2456860000.0,0.008625562,7.44003e-05,0.2154244334175113
1534,2006/2/9,1265.650024,1274.560059,1262.800049,1263.780029,1263.780029,2441920000.0,-0.00147859,2.18623e-06,0.2154266196458994
1535,2006/2/10,1263.819946,1269.890015,1254.97998,1266.98999,1266.98999,2290050000.0,0.0025367479999999997,6.43509e-06,0.2154330547363149
1536,2006/2/13,1266.98999,1266.98999,1258.339966,1262.859985,1262.859985,1850080000.0,-0.0032650229999999997,1.06604e-05,0.21544371511150545
1537,2006/2/14,1262.859985,1278.209961,1260.800049,1275.530029,1275.530029,2437940000.0,0.009982823,9.96568e-05,0.21554337186655478
1538,2006/2/15,1275.530029,1281.0,1271.060059,1280.0,1280.0,2317590000.0,0.003498277,1.22379e-05,0.2155556098085235
1539,2006/2/16,1280,1289.390015,1280.0,1289.380005,1289.380005,2251490000.0,0.007301409,5.3310600000000004e-05,0.2156089203819088
1540,2006/2/17,1289.380005,1289.469971,1284.069946,1287.23999,1287.23999,2128260000.0,-0.001661103,2.7592599999999997e-06,0.2156116796450854
1541,2006/2/21,1287.23999,1291.920044,1281.329956,1283.030029,1283.030029,2104320000.0,-0.0032758929999999998,1.07315e-05,0.21562241112003286
1542,2006/2/22,1283.030029,1294.170044,1283.030029,1292.670044,1292.670044,2222380000.0,0.00748539,5.60311e-05,0.21567844218348495
1543,2006/2/23,1292.670044,1293.839966,1285.140015,1287.790039,1287.790039,2144210000.0,-0.00378228,1.4305599999999999e-05,0.21569274782548334
1544,2006/2/24,1287.790039,1292.109985,1285.619995,1289.430054,1289.430054,1933010000.0,0.001272701,1.61977e-06,0.21569436759331875
1545,2006/2/27,1289.430054,1297.569946,1289.430054,1294.119995,1294.119995,1975320000.0,0.0036306209999999997,1.31814e-05,0.2157075490021644
1546,2006/2/28,1294.119995,1294.119995,1278.660034,1280.660034,1280.660034,2370860000.0,-0.010455327,0.00010931399999999999,0.21581686286484134
